"Rate ID";"User ID";"Obs Session ID";"Start Date";"End Date";Ra;Decl;Teff;F;Lm;Shower;Method;Number
964655;177;79808;"2020-01-04 13:00:00";"2020-01-04 14:00:00";220.0000;50.0000;1.0000;1.0000;5.91;DLM;C;0
964656;177;79808;"2020-01-04 13:00:00";"2020-01-04 14:00:00";220.0000;50.0000;1.0000;1.0000;5.91;SPO;C;1
964839;85;79814;"2020-01-04 18:07:00";"2020-01-04 19:07:00";160.0000;10.0000;1.0000;1.1100;5.68;QUA;C;4
964840;85;79814;"2020-01-04 18:07:00";"2020-01-04 19:07:00";160.0000;10.0000;1.0000;1.1100;5.68;DLM;C;1
964841;85;79814;"2020-01-04 18:07:00";"2020-01-04 19:07:00";160.0000;10.0000;1.0000;1.1100;5.68;SPO;C;8
964842;85;79814;"2020-01-04 19:07:00";"2020-01-04 19:58:00";190.0000;10.0000;0.8500;1.0000;5.6;QUA;C;4
964843;85;79814;"2020-01-04 19:07:00";"2020-01-04 19:58:00";190.0000;10.0000;0.8500;1.0000;5.6;DLM;C;0
964844;85;79814;"2020-01-04 19:07:00";"2020-01-04 19:58:00";190.0000;10.0000;0.8500;1.0000;5.6;SPO;C;2
964845;85;79814;"2020-01-04 20:00:00";"2020-01-04 20:35:00";195.0000;5.0000;0.5830;1.0000;5.6;QUA;C;7
964846;85;79814;"2020-01-04 20:00:00";"2020-01-04 20:35:00";195.0000;5.0000;0.5830;1.0000;5.6;DLM;C;1
964847;85;79814;"2020-01-04 20:00:00";"2020-01-04 20:35:00";195.0000;5.0000;0.5830;1.0000;5.6;SPO;C;2
964998;210;79828;"2020-01-05 00:45:00";"2020-01-05 01:45:00";100.0000;40.0000;1.0000;1.0000;6.62;ANT;C;2
964999;210;79828;"2020-01-05 00:45:00";"2020-01-05 01:45:00";100.0000;40.0000;1.0000;1.0000;6.62;QUA;C;9
965000;210;79828;"2020-01-05 00:45:00";"2020-01-05 01:45:00";100.0000;40.0000;1.0000;1.0000;6.62;DLM;C;3
965001;210;79828;"2020-01-05 00:45:00";"2020-01-05 01:45:00";100.0000;40.0000;1.0000;1.0000;6.62;SPO;C;10
964942;49;79825;"2020-01-05 00:50:00";"2020-01-05 01:50:00";100.0000;60.0000;1.0000;1.0000;6.3;ANT;C;2
964943;49;79825;"2020-01-05 00:50:00";"2020-01-05 01:50:00";100.0000;60.0000;1.0000;1.0000;6.3;QUA;C;5
964944;49;79825;"2020-01-05 00:50:00";"2020-01-05 01:50:00";100.0000;60.0000;1.0000;1.0000;6.3;DLM;C;3
964945;49;79825;"2020-01-05 00:50:00";"2020-01-05 01:50:00";100.0000;60.0000;1.0000;1.0000;6.3;SPO;C;5
965002;210;79828;"2020-01-05 01:45:00";"2020-01-05 02:51:00";90.0000;50.0000;1.1000;1.0000;6.67;ANT;C;4
965003;210;79828;"2020-01-05 01:45:00";"2020-01-05 02:51:00";90.0000;50.0000;1.1000;1.0000;6.67;QUA;C;13
965004;210;79828;"2020-01-05 01:45:00";"2020-01-05 02:51:00";90.0000;50.0000;1.1000;1.0000;6.67;DLM;C;2
965005;210;79828;"2020-01-05 01:45:00";"2020-01-05 02:51:00";90.0000;50.0000;1.1000;1.0000;6.67;SPO;C;8
964946;49;79825;"2020-01-05 01:50:00";"2020-01-05 02:50:00";100.0000;60.0000;1.0000;1.0000;6.3;ANT;C;3
964947;49;79825;"2020-01-05 01:50:00";"2020-01-05 02:50:00";100.0000;60.0000;1.0000;1.0000;6.3;QUA;C;4
964948;49;79825;"2020-01-05 01:50:00";"2020-01-05 02:50:00";100.0000;60.0000;1.0000;1.0000;6.3;DLM;C;2
964949;49;79825;"2020-01-05 01:50:00";"2020-01-05 02:50:00";100.0000;60.0000;1.0000;1.0000;6.3;SPO;C;7
964805;82;79812;"2020-01-05 01:55:00";"2020-01-05 02:55:00";140.0000;25.0000;1.0000;1.0000;6.32;ANT;C;4
964806;82;79812;"2020-01-05 01:55:00";"2020-01-05 02:55:00";140.0000;25.0000;1.0000;1.0000;6.32;QUA;C;10
964807;82;79812;"2020-01-05 01:55:00";"2020-01-05 02:55:00";140.0000;25.0000;1.0000;1.0000;6.32;DLM;C;1
964808;82;79812;"2020-01-05 01:55:00";"2020-01-05 02:55:00";140.0000;25.0000;1.0000;1.0000;6.32;SPO;C;9
964809;82;79812;"2020-01-05 02:55:00";"2020-01-05 03:55:00";155.0000;25.0000;1.0000;1.0000;6.32;ANT;C;5
964810;82;79812;"2020-01-05 02:55:00";"2020-01-05 03:55:00";155.0000;25.0000;1.0000;1.0000;6.32;QUA;C;16
964811;82;79812;"2020-01-05 02:55:00";"2020-01-05 03:55:00";155.0000;25.0000;1.0000;1.0000;6.32;DLM;C;3
964812;82;79812;"2020-01-05 02:55:00";"2020-01-05 03:55:00";155.0000;25.0000;1.0000;1.0000;6.32;SPO;C;16
964813;82;79812;"2020-01-05 03:55:00";"2020-01-05 04:40:00";165.0000;25.0000;0.7500;1.0000;6.32;ANT;C;2
964814;82;79812;"2020-01-05 03:55:00";"2020-01-05 04:40:00";165.0000;25.0000;0.7500;1.0000;6.32;QUA;C;12
964815;82;79812;"2020-01-05 03:55:00";"2020-01-05 04:40:00";165.0000;25.0000;0.7500;1.0000;6.32;DLM;C;2
964816;82;79812;"2020-01-05 03:55:00";"2020-01-05 04:40:00";165.0000;25.0000;0.7500;1.0000;6.32;SPO;C;12
964817;82;79812;"2020-01-05 04:40:00";"2020-01-05 05:25:00";175.0000;25.0000;0.7500;1.0000;6.32;ANT;C;1
964818;82;79812;"2020-01-05 04:40:00";"2020-01-05 05:25:00";175.0000;25.0000;0.7500;1.0000;6.32;QUA;C;13
964819;82;79812;"2020-01-05 04:40:00";"2020-01-05 05:25:00";175.0000;25.0000;0.7500;1.0000;6.32;DLM;C;5
964820;82;79812;"2020-01-05 04:40:00";"2020-01-05 05:25:00";175.0000;25.0000;0.7500;1.0000;6.32;SPO;C;14
965069;418;79838;"2020-01-05 08:30:00";"2020-01-05 09:30:00";180.0000;60.0000;1.0000;1.0000;6.3;ANT;C;1
965070;418;79838;"2020-01-05 08:30:00";"2020-01-05 09:30:00";180.0000;60.0000;1.0000;1.0000;6.3;QUA;C;3
965071;418;79838;"2020-01-05 08:30:00";"2020-01-05 09:30:00";180.0000;60.0000;1.0000;1.0000;6.3;DLM;C;4
965072;418;79838;"2020-01-05 08:30:00";"2020-01-05 09:30:00";180.0000;60.0000;1.0000;1.0000;6.3;U549;C;4
965073;418;79838;"2020-01-05 08:30:00";"2020-01-05 09:30:00";180.0000;60.0000;1.0000;1.0000;6.3;SPO;C;4
965159;82;79854;"2020-01-07 03:12:00";"2020-01-07 04:18:00";180.0000;40.0000;1.1000;1.0000;6.28;ANT;C;2
965160;82;79854;"2020-01-07 03:12:00";"2020-01-07 04:18:00";180.0000;40.0000;1.1000;1.0000;6.28;QUA;C;7
965161;82;79854;"2020-01-07 03:12:00";"2020-01-07 04:18:00";180.0000;40.0000;1.1000;1.0000;6.28;DLM;C;1
965162;82;79854;"2020-01-07 03:12:00";"2020-01-07 04:18:00";180.0000;40.0000;1.1000;1.0000;6.28;SPO;C;12
965415;7241;79878;"2020-01-16 19:18:00";"2020-01-16 20:31:00";120.0000;60.0000;1.2167;1.0000;5.78;ANT;C;2
965416;7241;79878;"2020-01-16 19:18:00";"2020-01-16 20:31:00";120.0000;60.0000;1.2167;1.0000;5.78;DLM;C;1
965417;7241;79878;"2020-01-16 19:18:00";"2020-01-16 20:31:00";120.0000;60.0000;1.2167;1.0000;5.78;GUM;C;1
965418;7241;79878;"2020-01-16 19:18:00";"2020-01-16 20:31:00";120.0000;60.0000;1.2167;1.0000;5.78;SPO;C;5
965327;210;79864;"2020-01-16 20:15:00";"2020-01-16 21:15:00";60.0000;30.0000;1.0000;1.0000;6.67;GUM;C;1
965328;210;79864;"2020-01-16 20:15:00";"2020-01-16 21:15:00";60.0000;30.0000;1.0000;1.0000;6.67;ANT;C;3
965329;210;79864;"2020-01-16 20:15:00";"2020-01-16 21:15:00";60.0000;30.0000;1.0000;1.0000;6.67;DLM;C;0
965330;210;79864;"2020-01-16 20:15:00";"2020-01-16 21:15:00";60.0000;30.0000;1.0000;1.0000;6.67;SPO;C;8
965331;210;79864;"2020-01-16 21:15:00";"2020-01-16 22:45:00";80.0000;25.0000;1.5000;1.0000;6.67;GUM;C;1
965332;210;79864;"2020-01-16 21:15:00";"2020-01-16 22:45:00";80.0000;25.0000;1.5000;1.0000;6.67;ANT;C;2
965333;210;79864;"2020-01-16 21:15:00";"2020-01-16 22:45:00";80.0000;25.0000;1.5000;1.0000;6.67;DLM;C;2
965334;210;79864;"2020-01-16 21:15:00";"2020-01-16 22:45:00";80.0000;25.0000;1.5000;1.0000;6.67;SPO;C;10
967261;138;80155;"2020-01-17 00:50:00";"2020-01-17 02:10:00";139.0000;-69.0000;1.3333;1.0000;5.2;U568;C;1
967262;138;80155;"2020-01-17 00:50:00";"2020-01-17 02:10:00";139.0000;-69.0000;1.3333;1.0000;5.2;SPO;C;3
965335;418;79865;"2020-01-19 06:30:00";"2020-01-19 07:30:00";150.0000;40.0000;1.0000;1.0000;6.3;ANT;C;1
965336;418;79865;"2020-01-19 06:30:00";"2020-01-19 07:30:00";150.0000;40.0000;1.0000;1.0000;6.3;U552;C;1
965337;418;79865;"2020-01-19 06:30:00";"2020-01-19 07:30:00";150.0000;40.0000;1.0000;1.0000;6.3;SPO;C;7
965338;418;79865;"2020-01-19 07:30:00";"2020-01-19 08:00:00";150.0000;40.0000;0.5000;1.0000;6.3;ANT;C;1
965339;418;79865;"2020-01-19 07:30:00";"2020-01-19 08:00:00";150.0000;40.0000;0.5000;1.0000;6.3;U552;C;1
965340;418;79865;"2020-01-19 07:30:00";"2020-01-19 08:00:00";150.0000;40.0000;0.5000;1.0000;6.3;SPO;C;3
965384;210;79873;"2020-01-21 00:00:00";"2020-01-21 01:00:00";100.0000;40.0000;1.0000;1.0000;6.73;GUM;C;2
965385;210;79873;"2020-01-21 00:00:00";"2020-01-21 01:00:00";100.0000;40.0000;1.0000;1.0000;6.73;ANT;C;3
965386;210;79873;"2020-01-21 00:00:00";"2020-01-21 01:00:00";100.0000;40.0000;1.0000;1.0000;6.73;DLM;C;2
965387;210;79873;"2020-01-21 00:00:00";"2020-01-21 01:00:00";100.0000;40.0000;1.0000;1.0000;6.73;SPO;C;9
965388;210;79873;"2020-01-21 01:00:00";"2020-01-21 02:00:00";110.0000;35.0000;1.0000;1.0000;6.73;GUM;C;1
965389;210;79873;"2020-01-21 01:00:00";"2020-01-21 02:00:00";110.0000;35.0000;1.0000;1.0000;6.73;ANT;C;4
965390;210;79873;"2020-01-21 01:00:00";"2020-01-21 02:00:00";110.0000;35.0000;1.0000;1.0000;6.73;DLM;C;2
965391;210;79873;"2020-01-21 01:00:00";"2020-01-21 02:00:00";110.0000;35.0000;1.0000;1.0000;6.73;SPO;C;11
965395;7205;79875;"2020-01-21 02:10:00";"2020-01-21 03:44:00";170.0000;40.0000;1.5000;1.0000;6.2;GUM;C;1
965396;7205;79875;"2020-01-21 02:10:00";"2020-01-21 03:44:00";170.0000;40.0000;1.5000;1.0000;6.2;ANT;C;1
965397;7205;79875;"2020-01-21 02:10:00";"2020-01-21 03:44:00";170.0000;40.0000;1.5000;1.0000;6.2;DLM;C;2
965398;7205;79875;"2020-01-21 02:10:00";"2020-01-21 03:44:00";170.0000;40.0000;1.5000;1.0000;6.2;SPO;C;10
965376;82;79872;"2020-01-21 02:30:00";"2020-01-21 03:45:00";180.0000;25.0000;1.2500;1.0000;6.33;ANT;R;3
965377;82;79872;"2020-01-21 02:30:00";"2020-01-21 03:45:00";180.0000;25.0000;1.2500;1.0000;6.33;DLM;R;3
965378;82;79872;"2020-01-21 02:30:00";"2020-01-21 03:45:00";180.0000;25.0000;1.2500;1.0000;6.33;GUM;R;2
965379;82;79872;"2020-01-21 02:30:00";"2020-01-21 03:45:00";180.0000;25.0000;1.2500;1.0000;6.33;SPO;R;7
965380;82;79872;"2020-01-21 03:45:00";"2020-01-21 05:00:00";200.0000;25.0000;1.2500;1.0000;6.32;ANT;R;2
965381;82;79872;"2020-01-21 03:45:00";"2020-01-21 05:00:00";200.0000;25.0000;1.2500;1.0000;6.32;DLM;R;1
965382;82;79872;"2020-01-21 03:45:00";"2020-01-21 05:00:00";200.0000;25.0000;1.2500;1.0000;6.32;GUM;R;1
965383;82;79872;"2020-01-21 03:45:00";"2020-01-21 05:00:00";200.0000;25.0000;1.2500;1.0000;6.32;SPO;R;10
966113;7956;79946;"2020-01-21 10:15:00";"2020-01-21 11:15:00";110.0000;-35.0000;1.0000;1.0000;6.5;ANT;C;0
966114;7956;79946;"2020-01-21 10:15:00";"2020-01-21 11:15:00";110.0000;-35.0000;1.0000;1.0000;6.5;SPO;C;4
966178;6700;79958;"2020-01-21 10:15:00";"2020-01-21 11:15:00";95.0000;-45.0000;1.0000;1.2500;6.1;ANT;C;0
966179;6700;79958;"2020-01-21 10:15:00";"2020-01-21 11:15:00";95.0000;-45.0000;1.0000;1.2500;6.1;SPO;C;1
966214;;79967;"2020-01-21 10:15:00";"2020-01-21 11:15:00";105.0000;-45.0000;1.0000;1.2500;6.4;ANT;C;0
966215;;79967;"2020-01-21 10:15:00";"2020-01-21 11:15:00";105.0000;-45.0000;1.0000;1.2500;6.4;SPO;C;4
966115;7956;79946;"2020-01-21 11:20:00";"2020-01-21 11:50:00";125.0000;-35.0000;0.5000;1.0000;6.5;ANT;C;1
966116;7956;79946;"2020-01-21 11:20:00";"2020-01-21 11:50:00";125.0000;-35.0000;0.5000;1.0000;6.5;SPO;C;1
966180;6700;79958;"2020-01-21 11:20:00";"2020-01-21 11:50:00";110.0000;-45.0000;0.5000;1.1500;6.1;ANT;C;1
966181;6700;79958;"2020-01-21 11:20:00";"2020-01-21 11:50:00";110.0000;-45.0000;0.5000;1.1500;6.1;SPO;C;0
966216;;79967;"2020-01-21 11:20:00";"2020-01-21 11:50:00";120.0000;-45.0000;0.5000;1.3000;6.4;ANT;C;1
966217;;79967;"2020-01-21 11:20:00";"2020-01-21 11:50:00";120.0000;-45.0000;0.5000;1.3000;6.4;SPO;C;2
965428;7466;79882;"2020-01-23 10:40:00";"2020-01-23 10:55:00";90.0000;-10.0000;0.2500;1.0000;6;ANT;C;0
965429;7466;79882;"2020-01-23 10:40:00";"2020-01-23 10:55:00";90.0000;-10.0000;0.2500;1.0000;6;SPO;C;0
965430;7466;79882;"2020-01-23 10:55:00";"2020-01-23 11:10:00";90.0000;-60.0000;0.2500;1.0000;6;ANT;C;1
965431;7466;79882;"2020-01-23 10:55:00";"2020-01-23 11:10:00";90.0000;-60.0000;0.2500;1.0000;6;SPO;C;2
965448;7466;79886;"2020-01-23 17:15:00";"2020-01-23 18:00:00";180.0000;-30.0000;0.7500;1.0000;6;DLM;C;0
965449;7466;79886;"2020-01-23 17:15:00";"2020-01-23 18:00:00";180.0000;-30.0000;0.7500;1.0000;6;SPO;C;4
965407;210;79877;"2020-01-23 22:00:00";"2020-01-23 23:15:00";90.0000;30.0000;1.2500;1.0000;6.6;GUM;C;0
965408;210;79877;"2020-01-23 22:00:00";"2020-01-23 23:15:00";90.0000;30.0000;1.2500;1.0000;6.6;ANT;C;3
965409;210;79877;"2020-01-23 22:00:00";"2020-01-23 23:15:00";90.0000;30.0000;1.2500;1.0000;6.6;DLM;C;1
965410;210;79877;"2020-01-23 22:00:00";"2020-01-23 23:15:00";90.0000;30.0000;1.2500;1.0000;6.6;SPO;C;10
965411;210;79877;"2020-01-23 23:15:00";"2020-01-24 00:30:00";100.0000;30.0000;1.2500;1.0000;6.6;GUM;C;2
965412;210;79877;"2020-01-23 23:15:00";"2020-01-24 00:30:00";100.0000;30.0000;1.2500;1.0000;6.6;ANT;C;3
965413;210;79877;"2020-01-23 23:15:00";"2020-01-24 00:30:00";100.0000;30.0000;1.2500;1.0000;6.6;DLM;C;1
965414;210;79877;"2020-01-23 23:15:00";"2020-01-24 00:30:00";100.0000;30.0000;1.2500;1.0000;6.6;SPO;C;11
965399;82;79876;"2020-01-24 03:40:00";"2020-01-24 04:40:00";240.0000;45.0000;1.0000;1.0000;6.2;ANT;R;3
965400;82;79876;"2020-01-24 03:40:00";"2020-01-24 04:40:00";240.0000;45.0000;1.0000;1.0000;6.2;DLM;R;0
965401;82;79876;"2020-01-24 03:40:00";"2020-01-24 04:40:00";240.0000;45.0000;1.0000;1.0000;6.2;GUM;R;0
965402;82;79876;"2020-01-24 03:40:00";"2020-01-24 04:40:00";240.0000;45.0000;1.0000;1.0000;6.2;SPO;R;9
965403;82;79876;"2020-01-24 04:40:00";"2020-01-24 05:40:00";240.0000;40.0000;1.0000;1.0000;6.18;ANT;R;1
965404;82;79876;"2020-01-24 04:40:00";"2020-01-24 05:40:00";240.0000;40.0000;1.0000;1.0000;6.18;DLM;R;1
965405;82;79876;"2020-01-24 04:40:00";"2020-01-24 05:40:00";240.0000;40.0000;1.0000;1.0000;6.18;GUM;R;0
965406;82;79876;"2020-01-24 04:40:00";"2020-01-24 05:40:00";240.0000;40.0000;1.0000;1.0000;6.18;SPO;R;8
965423;418;79880;"2020-01-24 07:56:00";"2020-01-24 09:00:00";180.0000;20.0000;1.0667;1.0000;6.3;U555;C;2
965424;418;79880;"2020-01-24 07:56:00";"2020-01-24 09:00:00";180.0000;20.0000;1.0667;1.0000;6.3;SPO;C;6
965450;7466;79887;"2020-01-24 10:30:00";"2020-01-24 11:20:00";90.0000;-30.0000;0.8333;1.0000;6.3;ANT;C;0
965451;7466;79887;"2020-01-24 10:30:00";"2020-01-24 11:20:00";90.0000;-30.0000;0.8333;1.0000;6.3;SPO;C;5
965452;7466;79888;"2020-01-24 16:25:00";"2020-01-24 16:45:00";180.0000;-30.0000;0.3333;1.0000;6.3;ANT;C;0
965453;7466;79888;"2020-01-24 16:25:00";"2020-01-24 16:45:00";180.0000;-30.0000;0.3333;1.0000;6.3;SPO;C;5
965454;7466;79888;"2020-01-24 16:45:00";"2020-01-24 17:05:00";180.0000;-30.0000;0.3333;1.0000;6.3;ANT;C;0
965455;7466;79888;"2020-01-24 16:45:00";"2020-01-24 17:05:00";180.0000;-30.0000;0.3333;1.0000;6.3;SPO;C;5
965456;7466;79888;"2020-01-24 17:05:00";"2020-01-24 17:25:00";180.0000;-30.0000;0.3333;1.0000;6.3;ANT;C;0
965457;7466;79888;"2020-01-24 17:05:00";"2020-01-24 17:25:00";180.0000;-30.0000;0.3333;1.0000;6.3;SPO;C;5
965458;7466;79888;"2020-01-24 17:25:00";"2020-01-24 17:45:00";180.0000;-30.0000;0.3333;1.0000;6.3;ANT;C;0
965459;7466;79888;"2020-01-24 17:25:00";"2020-01-24 17:45:00";180.0000;-30.0000;0.3333;1.0000;6.3;SPO;C;5
965419;7241;79879;"2020-01-24 20:44:00";"2020-01-24 21:58:00";120.0000;60.0000;1.2333;1.0000;5.44;ANT;C;2
965420;7241;79879;"2020-01-24 20:44:00";"2020-01-24 21:58:00";120.0000;60.0000;1.2333;1.0000;5.44;DLM;C;1
965421;7241;79879;"2020-01-24 20:44:00";"2020-01-24 21:58:00";120.0000;60.0000;1.2333;1.0000;5.44;GUM;C;2
965422;7241;79879;"2020-01-24 20:44:00";"2020-01-24 21:58:00";120.0000;60.0000;1.2333;1.0000;5.44;SPO;C;5
966117;7956;79947;"2020-01-25 14:35:00";"2020-01-25 15:35:00";105.0000;-15.0000;1.0000;1.2500;6.5;ANT;C;2
966118;7956;79947;"2020-01-25 14:35:00";"2020-01-25 15:35:00";105.0000;-15.0000;1.0000;1.2500;6.5;SPO;C;16
966182;6700;79959;"2020-01-25 14:35:00";"2020-01-25 15:35:00";155.0000;-10.0000;1.0000;1.2500;6.1;ANT;C;3
966183;6700;79959;"2020-01-25 14:35:00";"2020-01-25 15:35:00";155.0000;-10.0000;1.0000;1.2500;6.1;SPO;C;5
966119;7956;79947;"2020-01-25 15:35:00";"2020-01-25 16:35:00";120.0000;-15.0000;0.9700;1.3300;6.4;ANT;C;0
966120;7956;79947;"2020-01-25 15:35:00";"2020-01-25 16:35:00";120.0000;-15.0000;0.9700;1.3300;6.4;SPO;C;11
966184;6700;79959;"2020-01-25 15:35:00";"2020-01-25 16:35:00";170.0000;-10.0000;0.9600;1.3300;6;ANT;C;1
966185;6700;79959;"2020-01-25 15:35:00";"2020-01-25 16:35:00";170.0000;-10.0000;0.9600;1.3300;6;SPO;C;3
965460;7466;79889;"2020-01-25 16:45:00";"2020-01-25 17:15:00";180.0000;-30.0000;0.5000;1.0000;6;ANT;C;0
965461;7466;79889;"2020-01-25 16:45:00";"2020-01-25 17:15:00";180.0000;-30.0000;0.5000;1.0000;6;SPO;C;6
965462;7466;79889;"2020-01-25 17:15:00";"2020-01-25 17:45:00";180.0000;-30.0000;0.5000;1.0000;6;ANT;C;0
965463;7466;79889;"2020-01-25 17:15:00";"2020-01-25 17:45:00";180.0000;-30.0000;0.5000;1.0000;6;SPO;C;7
965436;11678;79884;"2020-01-25 22:55:00";"2020-01-25 23:30:00";70.0000;15.0000;0.5830;1.0000;4;ANT;C;0
965437;11678;79884;"2020-01-25 22:55:00";"2020-01-25 23:30:00";70.0000;15.0000;0.5830;1.0000;4;SPO;C;1
965438;11678;79884;"2020-01-25 23:30:00";"2020-01-25 23:59:00";70.0000;15.0000;0.4830;1.0000;4;ANT;C;0
965439;11678;79884;"2020-01-25 23:30:00";"2020-01-25 23:59:00";70.0000;15.0000;0.4830;1.0000;4;SPO;C;1
965440;11678;79884;"2020-01-26 00:00:00";"2020-01-26 00:43:00";70.0000;15.0000;0.7170;1.0000;4;ANT;C;0
965441;11678;79884;"2020-01-26 00:00:00";"2020-01-26 00:43:00";70.0000;15.0000;0.7170;1.0000;4;SPO;C;0
965432;11678;79883;"2020-01-26 01:45:00";"2020-01-26 02:30:00";90.0000;0.0000;0.7500;1.0000;5.68;ANT;C;0
965433;11678;79883;"2020-01-26 01:45:00";"2020-01-26 02:30:00";90.0000;0.0000;0.7500;1.0000;5.68;SPO;C;1
965434;11678;79883;"2020-01-26 02:30:00";"2020-01-26 02:48:00";90.0000;0.0000;0.3000;1.0000;5.43;ANT;C;0
965435;11678;79883;"2020-01-26 02:30:00";"2020-01-26 02:48:00";90.0000;0.0000;0.3000;1.0000;5.43;SPO;C;1
965425;418;79881;"2020-01-26 07:57:00";"2020-01-26 09:00:00";180.0000;20.0000;1.0500;1.0000;6.35;ANT;C;4
965426;418;79881;"2020-01-26 07:57:00";"2020-01-26 09:00:00";180.0000;20.0000;1.0500;1.0000;6.35;U556;C;1
965427;418;79881;"2020-01-26 07:57:00";"2020-01-26 09:00:00";180.0000;20.0000;1.0500;1.0000;6.35;SPO;C;9
965464;7466;79890;"2020-01-26 10:30:00";"2020-01-26 11:10:00";90.0000;-30.0000;0.6667;1.0000;6.3;ACE;C;0
965465;7466;79890;"2020-01-26 10:30:00";"2020-01-26 11:10:00";90.0000;-30.0000;0.6667;1.0000;6.3;ANT;C;0
965466;7466;79890;"2020-01-26 10:30:00";"2020-01-26 11:10:00";90.0000;-30.0000;0.6667;1.0000;6.3;SPO;C;1
965467;7466;79890;"2020-01-26 15:00:00";"2020-01-26 15:30:00";180.0000;-30.0000;0.5000;1.0000;6.3;ACE;C;0
965468;7466;79890;"2020-01-26 15:00:00";"2020-01-26 15:30:00";180.0000;-30.0000;0.5000;1.0000;6.3;ANT;C;0
965469;7466;79890;"2020-01-26 15:00:00";"2020-01-26 15:30:00";180.0000;-30.0000;0.5000;1.0000;6.3;SPO;C;1
965470;7466;79890;"2020-01-26 16:50:00";"2020-01-26 17:10:00";180.0000;-30.0000;0.3333;1.0000;6.3;ACE;C;0
965471;7466;79890;"2020-01-26 16:50:00";"2020-01-26 17:10:00";180.0000;-30.0000;0.3333;1.0000;6.3;ANT;C;0
965472;7466;79890;"2020-01-26 16:50:00";"2020-01-26 17:10:00";180.0000;-30.0000;0.3333;1.0000;6.3;SPO;C;6
965473;7466;79890;"2020-01-26 17:10:00";"2020-01-26 17:30:00";180.0000;-30.0000;0.3333;1.0000;6.3;ACE;C;0
965474;7466;79890;"2020-01-26 17:10:00";"2020-01-26 17:30:00";180.0000;-30.0000;0.3333;1.0000;6.3;ANT;C;0
965475;7466;79890;"2020-01-26 17:10:00";"2020-01-26 17:30:00";180.0000;-30.0000;0.3333;1.0000;6.3;SPO;C;3
965476;7466;79890;"2020-01-26 17:30:00";"2020-01-26 17:50:00";180.0000;-30.0000;0.3333;1.0000;6.3;ACE;C;0
965477;7466;79890;"2020-01-26 17:30:00";"2020-01-26 17:50:00";180.0000;-30.0000;0.3333;1.0000;6.3;ANT;C;0
965478;7466;79890;"2020-01-26 17:30:00";"2020-01-26 17:50:00";180.0000;-30.0000;0.3333;1.0000;6.3;SPO;C;2
965442;418;79885;"2020-01-27 09:48:00";"2020-01-27 10:23:00";165.0000;15.0000;0.5833;1.0000;6.35;ANT;C;2
965443;418;79885;"2020-01-27 09:48:00";"2020-01-27 10:23:00";165.0000;15.0000;0.5833;1.0000;6.35;U557;C;3
965444;418;79885;"2020-01-27 09:48:00";"2020-01-27 10:23:00";165.0000;15.0000;0.5833;1.0000;6.35;SPO;C;8
965445;418;79885;"2020-01-27 10:23:00";"2020-01-27 11:00:00";165.0000;15.0000;0.6167;1.0000;6.35;ANT;C;0
965446;418;79885;"2020-01-27 10:23:00";"2020-01-27 11:00:00";165.0000;15.0000;0.6167;1.0000;6.35;U557;C;4
965447;418;79885;"2020-01-27 10:23:00";"2020-01-27 11:00:00";165.0000;15.0000;0.6167;1.0000;6.35;SPO;C;6
966121;7956;79948;"2020-01-27 10:55:00";"2020-01-27 11:55:00";105.0000;-15.0000;1.0000;1.0500;6.6;ANT;C;2
966122;7956;79948;"2020-01-27 10:55:00";"2020-01-27 11:55:00";105.0000;-15.0000;1.0000;1.0500;6.6;ACE;C;0
966123;7956;79948;"2020-01-27 10:55:00";"2020-01-27 11:55:00";105.0000;-15.0000;1.0000;1.0500;6.6;SPO;C;4
966218;;79968;"2020-01-27 10:55:00";"2020-01-27 11:55:00";120.0000;-35.0000;1.0000;1.1000;6.5;ANT;C;2
966219;;79968;"2020-01-27 10:55:00";"2020-01-27 11:55:00";120.0000;-35.0000;1.0000;1.1000;6.5;SPO;C;3
966124;7956;79948;"2020-01-27 15:20:00";"2020-01-27 16:20:00";170.0000;-15.0000;1.0000;1.0000;6.3;ANT;C;1
966125;7956;79948;"2020-01-27 15:20:00";"2020-01-27 16:20:00";170.0000;-15.0000;1.0000;1.0000;6.3;ACE;C;2
966126;7956;79948;"2020-01-27 15:20:00";"2020-01-27 16:20:00";170.0000;-15.0000;1.0000;1.0000;6.3;SPO;C;13
965479;418;79891;"2020-01-30 10:43:00";"2020-01-30 11:21:00";180.0000;-10.0000;0.6333;1.0000;6.35;ANT;C;1
965480;418;79891;"2020-01-30 10:43:00";"2020-01-30 11:21:00";180.0000;-10.0000;0.6333;1.0000;6.35;U558;C;2
965481;418;79891;"2020-01-30 10:43:00";"2020-01-30 11:21:00";180.0000;-10.0000;0.6333;1.0000;6.35;SPO;C;9
965482;418;79891;"2020-01-30 11:21:00";"2020-01-30 12:00:00";180.0000;-10.0000;0.6500;1.0000;6.35;ANT;C;0
965483;418;79891;"2020-01-30 11:21:00";"2020-01-30 12:00:00";180.0000;-10.0000;0.6500;1.0000;6.35;U558;C;2
965484;418;79891;"2020-01-30 11:21:00";"2020-01-30 12:00:00";180.0000;-10.0000;0.6500;1.0000;6.35;SPO;C;5
965485;418;79892;"2020-01-31 08:33:00";"2020-01-31 09:33:00";180.0000;-10.0000;1.0000;1.0000;6.19;ANT;C;1
